Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description,Order Zipcode,Sales_copy,Sales_copy2
,01/13/2022 04:00,01/16/2022 04:00,,Delivered,0,SUSPECTED_FRAUD,95355.0,,United States,,Europe,,,3.0,,0.106,115.84,5,3,0.1249,,,,
1148.0,01/13/2022 06:00,01/01/2022 06:00,Sea,Delivered,0,,99256.0,,,,,Furniture,7654.0,70673.0,5943.91,0.23,1778.63,6,2,0.2992,,,5944.51798467082,5943.317779644711
1149.0,01/13/2022 08:00,12/24/2021 08:00,Road,,0,,57967.0,,,,LATAM,Furniture,8779.0,6.0,23382327.33,0.133,,2,2,0.0827,,,23384665.55302483,23379989.10399803
1150.0,01/13/2022 10:00,12/29/2021 10:00,Road,,0,,82003.0,Corporate,,,,Sports,2397.0,10.0,4121.33,0.098,431.87,6,1,0.1048,,,4121.754826938173,4120.930931506676
1151.0,01/13/2022 12:00,01/19/2022 12:00,Standard Class,,0,,12768.0,,,,,,,1.0,18139817.86,0.423,,6,6,0.2551,,,18141631.820791245,18138003.870787706
1152.0,01/13/2022 14:00,01/20/2022 14:00,UNKNOWN,,0,CANCELED,16303.0,,,,,,5145.0,20.0,8379.51,,6166807.78,4,7,0.0488,,,8380.34235734932,8378.667754285163
1153.0,01/13/2022 16:00,12/21/2021 16:00,,,0,,10691.0,,United States,,,,,45.0,,0.282,-3.51,5,6,-0.0005,,,,
1154.0,01/13/2022 18:00,01/15/2022 18:00,First Class,Shipping on time,0,,61101.0,,,USCA,Africa,Books,,6.0,1493.58,0.282,,3,2,0.0055,,,1493.7312572442156,1493.4344750031307
1155.0,01/13/2022 20:00,12/16/2021 20:00,Standard Class,Pending,0,,,,France,,Pacific Asia,,,18.0,3652.48,0.26,26097741.29,4,6,0.043,,,3652.847449462321,3652.1351206236295
1156.0,01/13/2022 22:00,01/15/2022 22:00,,,1,CANCELED,71839.0,,,,,,,16.0,,0.323,1007.28,6,2,0.1902,,,,
1157.0,01/14/2022 00:00,01/17/2022 00:00,Road,,0,CLOSED,29549.0,Consumer,,,LATAM,,,22.0,,0.274,-18.85,6,3,-0.0338,,,,
,01/14/2022 02:00,12/28/2021 02:00,Road,,0,,37514.0,Consumer,,USCA,Pacific Asia,Furniture,,28.0,589.72,0.382,127.04,3,6,0.2154,,,589.7827639043384,589.6658018162611
1159.0,01/14/2022 04:00,01/16/2022 04:00,Air,Delivered,0,CLOSED,,,France,,,Sports,,46.0,,0.011,5040.26,4,2,0.256,,,,
1160.0,01/14/2022 06:00,01/21/2022 06:00,,Returned,0,,70950.0,,,,,Furniture,,9.0,40016585.69,0.033,68.21,3,7,0.249,,,40020587.34959425,40012584.039484136
,01/14/2022 08:00,01/10/2022 08:00,UNKNOWN,Advance shipping,0,,39585.0,Consumer,,,LATAM,Clothing,1777.0,15.0,,0.249,1038.05,3,6,0.2029,,,,
1162.0,01/14/2022 10:00,01/19/2022 10:00,Air,Returned,0,,91951.0,Corporate,,Africa,LATAM,Furniture,,279831.0,253.58,0.18,31.92,5,5,0.1259,,,253.60898102044445,253.56445449495965
1163.0,01/14/2022 12:00,01/18/2022 12:00,N/A,,0,PROCESSING,,Consumer,India,LATAM,,,,3.0,,0.095,56.46,4,4,0.3429,,,,
1164.0,01/14/2022 14:00,01/16/2022 14:00,UNKNOWN,Pending,0,,68171.0,,,,Africa,,,35.0,4966.57,0.159,8133316.09,5,2,-0.0138,,,4967.065026441327,4966.074309533668
1165.0,01/14/2022 16:00,01/11/2022 16:00,,Late delivery,0,,32023.0,Corporate,,,USCA,,,15.0,3873.64,,979.55,6,5,0.2529,,,3874.0153860703244,3873.243082055871
1166.0,01/14/2022 18:00,01/11/2022 18:00,,Delivered,0,,54430.0,Home Office,,,USCA,,6746.0,13.0,,,239.06,2,4,0.1027,,,,
1167.0,01/14/2022 20:00,01/09/2022 20:00,Second Class,,0,,63405.0,Home Office,,Africa,Africa,,,22.0,9187.77,,2575.79,4,5,0.2803,,,9188.66547410819,9186.85236472784
1168.0,01/14/2022 22:00,01/10/2022 22:00,Air,,1,,78293.0,Corporate,,LATAM,,,7150.0,-490.0,-270172.44,0.132,1330.42,2,1,0.2017,,,-270199.4600517831,-270145.42272790265
,01/15/2022 00:00,01/09/2022 00:00,Road,Late delivery,0,,,Home Office,,,,,959.0,869021.0,6181.52,,,2,3,0.0056,,,6182.155406506606,6180.911668148149
1170.0,01/15/2022 02:00,01/16/2022 02:00,First Class,???,0,,36705.0,,,,USCA,Electronics,1381.0,42.0,6661.46,0.448,1904.43,2,1,0.2859,,,6662.130767527512,6660.797205455604
1171.0,01/15/2022 04:00,01/18/2022 04:00,Sea,???,0,CLOSED,80008.0,,Brazil,,,,,-12.0,-330676.77,0.009,,3,3,-0.0195,,,-330709.8491664185,-330643.70350604574
,01/15/2022 06:00,01/20/2022 06:00,Sea,,0,,70147.0,Corporate,,,Africa,,,519845.0,5672.85,0.071,34410665.44,2,5,0.2743,,,5673.42146738831,5672.2780027751805
,01/15/2022 08:00,01/16/2022 08:00,,Returned,0,,,,,Europe,,Furniture,,10.0,39643664.15,0.173,711.84,5,1,0.1769,,,39647628.524360925,39639699.78511026
1174.0,01/15/2022 10:00,12/27/2021 10:00,N/A,,0,PROCESSING,55606.0,,,Pacific Asia,,Furniture,1756.0,5.0,2212.26,0.09,,3,6,0.0102,,,2212.4827892952985,2212.048137947618
1175.0,01/15/2022 12:00,01/10/2022 12:00,N/A,,0,,30918.0,,United States,,Europe,Sports,5093.0,35.0,1454.49,0.306,273.33,3,6,0.1879,,,1454.6410767321522,1454.337783901855
,01/15/2022 14:00,01/17/2022 14:00,Air,???,0,CANCELED,64987.0,Corporate,,,Europe,,,39.0,8899.99,0.01,1530.21,6,2,0.1719,,,8900.867613053448,8899.127697370128
,01/15/2022 16:00,01/17/2022 16:00,N/A,Shipping on time,0,,,,Germany,,,Clothing,,35.0,,,614.12,5,2,0.0766,,,,
,01/15/2022 18:00,01/02/2022 18:00,,???,0,,54141.0,,,Europe,Africa,,,37.0,12126.92,0.088,46026608.72,5,6,0.275,,,12128.135975996458,12125.69922198526
1179.0,01/15/2022 20:00,12/28/2021 20:00,Air,,0,,25302.0,Home Office,Germany,,,,,549406.0,3522.95,0.284,1.47,5,6,0.0004,,,3523.2989855269084,3522.5930886310884
1180.0,01/15/2022 22:00,01/20/2022 22:00,Standard Class,Returned,0,,47341.0,,France,,,,1077.0,30.0,13964.94,0.053,82.42,3,5,0.0059,,,13966.332017423514,13963.552873040973
1181.0,01/16/2022 00:00,01/18/2022 00:00,N/A,,0,,65436.0,Corporate,Brazil,Pacific Asia,,,8071.0,-23.0,-67578.49,0.089,431.32,5,2,0.0468,,,-67585.25808215472,-67571.7175511993
1182.0,01/16/2022 02:00,12/20/2021 02:00,,Late delivery,0,,14664.0,Home Office,,,Pacific Asia,Furniture,,27.0,2472.09,0.374,732.32,2,4,0.2962,,,2472.3511144287213,2471.83945718847
1183.0,01/16/2022 04:00,12/24/2021 04:00,N/A,Shipping on time,0,,41682.0,,Brazil,,Europe,Furniture,5049.0,45.0,10472.77,,9524719.39,4,2,0.0164,,,10473.818202676797,10471.71403209095
1184.0,01/16/2022 06:00,12/28/2021 06:00,Same Day,,0,CLOSED,65956.0,Corporate,,LATAM,,,9713.0,37.0,,0.163,,6,3,0.2726,,,,
,01/16/2022 08:00,01/21/2022 08:00,UNKNOWN,Pending,0,,,,,,USCA,Furniture,8979.0,22.0,7330.93,,1902.0,3,5,0.2594,,,7331.641184595188,7330.206466882296
,01/16/2022 10:00,01/23/2022 10:00,UNKNOWN,Pending,0,,97949.0,,France,Europe,,,8780.0,18.0,722.24,0.304,10980071.37,5,7,0.1938,,,722.3215488966355,722.1555205294268
1187.0,01/16/2022 12:00,01/18/2022 12:00,,Returned,0,SUSPECTED_FRAUD,93123.0,Home Office,,,,,,9.0,,,26830517.48,2,2,0.1378,,,,
1188.0,01/16/2022 14:00,01/09/2022 14:00,Road,Shipping canceled,0,,41879.0,,France,Europe,,,1940.0,17.0,6088.41,0.241,563.32,4,2,0.0925,,,6089.016065769036,6087.805049744852
1189.0,01/16/2022 16:00,12/28/2021 16:00,UNKNOWN,Returned,0,,97914.0,Consumer,,Europe,,,,26.0,4343.81,0.26,157.9,2,2,0.0364,,,4344.246245712601,4343.3791004206005
1190.0,01/16/2022 18:00,12/22/2021 18:00,,,1,,66221.0,Home Office,Germany,USCA,,,1583.0,-120.0,-139954.33,,512.19,6,2,0.228,,,-139968.3056855656,-139940.34243538106
1191.0,01/16/2022 20:00,12/24/2021 20:00,N/A,,0,CANCELED,39453.0,,,Africa,,Clothing,9779.0,-84.0,-487699.1,,1590.17,4,7,0.1347,,,-487747.8517822799,-487650.3426223955
1192.0,01/16/2022 22:00,01/09/2022 22:00,UNKNOWN,,0,,,,Brazil,,,Sports,,9.0,,0.242,202.49,6,1,0.0595,,,,
,01/17/2022 00:00,01/19/2022 00:00,First Class,Delivered,0,,20069.0,,,,LATAM,Electronics,,8.0,3487.67,0.127,,6,2,0.0798,,,3488.0229654526374,3487.3274383757143
,01/17/2022 02:00,01/22/2022 02:00,,,0,,64335.0,Corporate,,,Pacific Asia,,,32.0,,0.377,56.05,2,5,0.0058,,,,
,01/17/2022 04:00,01/20/2022 04:00,,Returned,0,,92555.0,,,,,,,1.0,66.1,0.199,-2.13,4,3,-0.0322,,,66.10701199468396,66.09975789309483
,01/17/2022 06:00,01/24/2022 06:00,N/A,Pending,0,,,,,,LATAM,,,43.0,25072560.31,,12811732.0,5,7,0.1253,,,25075067.565814067,25070053.052504618
1197.0,01/17/2022 08:00,01/22/2022 08:00,,Pending,0,,19784.0,,,,,,1858.0,11.0,24064735.08,0.285,,4,5,0.3405,,,24067141.556726985,24062328.612508345
1198.0,01/17/2022 10:00,01/09/2022 10:00,,Shipping on time,0,,,,,Pacific Asia,,Sports,7082.0,26.0,3574.84,0.243,,5,1,0.3274,,,3575.191875119596,3574.472053109935
1199.0,01/17/2022 12:00,01/12/2022 12:00,N/A,,0,CANCELED,,Consumer,,LATAM,LATAM,,,4.0,298.84,,1.25,4,4,0.0042,,,298.87480113876967,298.8078902953891
1200.0,01/17/2022 14:00,01/18/2022 14:00,N/A,Late delivery,0,CANCELED,,,United States,,Europe,,2470.0,5.0,708.61,0.218,120.87,6,1,0.1706,,,708.6845232180167,708.5561893271091
1201.0,01/17/2022 16:00,01/20/2022 16:00,,Delivered,0,CANCELED,58176.0,,,,,Books,,44.0,5367.63,0.045,,5,3,0.0892,,,5368.156037123774,5367.087363381543
1202.0,01/17/2022 18:00,01/24/2022 18:00,N/A,,0,PROCESSING,47855.0,Home Office,India,LATAM,,Clothing,,33.0,9333.05,0.37,1959.14,4,7,0.2099,,,9333.982222019225,9332.120289299944
1203.0,01/17/2022 20:00,01/05/2022 20:00,,,0,,51196.0,,,,USCA,Electronics,,47.0,22378.98,0.036,,6,4,-0.0391,,,22381.212588308925,22376.74183916089
1204.0,01/17/2022 22:00,12/21/2021 22:00,,???,0,,22603.0,,Brazil,,Europe,Furniture,9235.0,43.0,2176.35,,,5,5,0.1674,,,2176.5880121816667,2176.127286325689
1205.0,01/18/2022 00:00,01/21/2022 00:00,,Delivered,0,PENDING,,,United States,LATAM,,,,49.0,,0.436,25439613.2,3,3,0.1345,,,,
1206.0,01/18/2022 02:00,01/25/2022 02:00,Air,,0,,46048.0,Corporate,,,,,476.0,10.0,520.75,,90.87,3,7,0.1745,,,520.8119141620216,520.6911638676409
,01/18/2022 04:00,01/23/2022 04:00,Standard Class,,0,,37253.0,Home Office,,USCA,USCA,Books,7163.0,36.0,9911.86,,,2,5,0.0109,,,9912.84621399777,9910.879697960067
1208.0,01/18/2022 06:00,01/23/2022 06:00,Road,Late delivery,0,SUSPECTED_FRAUD,57068.0,,,,,Electronics,5451.0,30.0,,0.012,38218547.22,4,5,0.1975,,,,
1209.0,01/18/2022 08:00,01/24/2022 08:00,Road,Shipping canceled,0,,,Corporate,,,,,,11.0,2970.47,,,4,6,0.0685,,,2970.7636122609865,2970.159174671686
1210.0,01/18/2022 10:00,12/20/2021 10:00,,???,0,,13818.0,,Germany,Africa,,,,609627.0,1980.9,0.074,,4,6,0.1533,,,1981.0909922155518,1980.7099396650362
1211.0,01/18/2022 12:00,01/25/2022 12:00,UNKNOWN,Advance shipping,0,,79768.0,Consumer,,Europe,,,,20.0,5536.08,0.423,1647.52,5,7,0.2976,,,5536.656276618893,5535.527461384975
1212.0,01/18/2022 14:00,01/05/2022 14:00,,Delivered,0,,85447.0,,United States,,,,,41.0,,,-97.95,3,4,-0.0125,,,,
1213.0,01/18/2022 16:00,01/20/2022 16:00,,,0,,87570.0,,France,,,,3259.0,570032.0,5547.82,,31722339.04,3,2,0.109,,,5548.366930626675,5547.2598619104465
1214.0,01/18/2022 18:00,01/20/2022 18:00,,Delivered,0,,89711.0,Home Office,India,,LATAM,Furniture,,13.0,1815.22,0.447,307.39,5,2,0.1693,,,1815.3976605287037,1815.0302902726926
,01/18/2022 20:00,01/20/2022 20:00,,Delivered,0,,15230.0,,,,,,,29.0,5611.75,0.422,645.35,5,2,0.115,,,5612.318978976712,5611.192307002157
,01/18/2022 22:00,12/20/2021 22:00,Sea,Returned,0,,66893.0,,United States,,,,,31.0,5651.87,0.047,32090226.71,4,4,0.1418,,,5652.432178378819,5651.324085689833
,01/19/2022 00:00,01/12/2022 00:00,,,0,,27710.0,,,,USCA,,,155213.0,536.41,0.442,127.78,5,1,0.2382,,,536.4627550871431,536.3561652236148
1218.0,01/19/2022 02:00,01/22/2022 02:00,N/A,Returned,1,,62213.0,,,,,,,29.0,8653.19,0.032,1886.15,6,3,0.218,,,8654.072139573847,8652.319253395677
1219.0,01/19/2022 04:00,01/25/2022 04:00,Same Day,???,0,CANCELED,,,Germany,Pacific Asia,Europe,,,19.0,,0.35,,4,6,0.1409,,,,
1220.0,01/19/2022 06:00,01/23/2022 06:00,Road,Shipping on time,0,,44862.0,Consumer,,Africa,,,,670137.0,45978972.33,0.337,184.68,5,4,0.0528,,,45983570.22258604,45974374.43159362
1221.0,01/19/2022 08:00,01/22/2022 08:00,,???,0,PROCESSING,55255.0,,Brazil,,,Electronics,,994803.0,5624.28,0.096,,3,3,0.0532,,,5624.870402222904,5623.723049131015
,01/19/2022 10:00,01/23/2022 10:00,,,0,SUSPECTED_FRAUD,98017.0,,,Pacific Asia,,,,-253.0,-101795.4,,2177.53,4,4,0.2556,,,-101805.57475458593,-101785.2248336323
,01/19/2022 12:00,01/20/2022 12:00,Air,???,0,,67209.0,,,,Europe,Clothing,,22.0,1303.48,0.284,169.64,3,1,0.1301,,,1303.6154043909996,1303.320543287096
1224.0,01/19/2022 14:00,01/20/2022 14:00,Standard Class,,0,SUSPECTED_FRAUD,49255.0,,India,Pacific Asia,,,,520884.0,14092.32,,12872624.33,5,1,0.0817,,,14093.744673925488,14090.911699472153
1225.0,01/19/2022 16:00,01/25/2022 16:00,Air,,0,,96862.0,,Brazil,Africa,,Furniture,,16.0,,0.317,221.2,3,6,0.224,,,,
1226.0,01/19/2022 18:00,01/24/2022 18:00,Air,,0,COMPLETE,28554.0,,United States,,Pacific Asia,Electronics,,-204.0,-275067.02,0.059,166.84,6,5,0.1511,,,-275094.51342336147,-275039.5243022554
1227.0,01/19/2022 20:00,01/15/2022 20:00,,Pending,0,,50345.0,,Germany,LATAM,Europe,Sports,,18.0,2383.7,,,6,5,0.1265,,,2383.9243487916965,2383.4589732044583
1228.0,01/19/2022 22:00,01/05/2022 22:00,Same Day,???,0,CLOSED,,Corporate,United States,,,Clothing,1482.0,18.0,412.01,0.323,,3,3,0.0055,,,412.0561742008934,411.9810891924023
,01/20/2022 00:00,01/22/2022 00:00,Second Class,???,0,,,,,Pacific Asia,,,,16.0,2866.09,0.004,26145857.89,2,2,0.3102,,,2866.375020817819,2865.794693348262
1230.0,01/20/2022 02:00,01/03/2022 02:00,First Class,Delivered,0,SUSPECTED_FRAUD,,,Brazil,LATAM,,,,33.0,8866.01,0.293,2502.44,5,6,0.2823,,,8866.901796567128,8865.122144957384
1231.0,01/20/2022 04:00,01/26/2022 04:00,Second Class,Shipping canceled,0,,33650.0,,,,,,,48.0,14396.32,0.243,4100.94,6,6,0.2849,,,14397.737684190291,14394.875990958304
1232.0,01/20/2022 06:00,01/01/2022 06:00,N/A,Advance shipping,0,,39453.0,Consumer,,,,,,14.0,,0.416,47.18,6,1,0.025,,,,
,01/20/2022 08:00,01/27/2022 08:00,Standard Class,,0,,50830.0,,United States,,,,8565.0,15.0,815.63,0.433,26452652.06,3,7,0.1517,,,815.7111561943065,815.5509949116158
1234.0,01/20/2022 10:00,01/24/2022 10:00,,,0,,60251.0,,,,Africa,,5997.0,15.0,5040.45,0.31,,2,4,0.3291,,,5040.9615874897545,5039.945316837942
,01/20/2022 12:00,12/27/2021 12:00,Sea,???,0,,62918.0,,Germany,Pacific Asia,,,,12.0,44256345.68,0.242,,2,3,0.3211,,,44260771.30157064,44251920.068047136
1236.0,01/20/2022 14:00,01/23/2022 14:00,,Returned,0,,,,United States,,Africa,,,2.0,11.55,,12804164.51,4,3,-0.0346,,,11.545712929998686,11.555909229857697
1237.0,01/20/2022 16:00,01/24/2022 16:00,,Returned,0,,28760.0,,,,,Electronics,9359.0,-424.0,-399992.41,,-11.55,3,4,-0.0473,,,-400032.40560922265,-399952.40258486784
,01/20/2022 18:00,01/04/2022 18:00,,,0,,,,,,,Electronics,,5.0,1536.92,0.35,23339145.47,2,1,0.1545,,,1537.0727788337954,1536.757951463995
1239.0,01/20/2022 20:00,01/21/2022 20:00,Same Day,Delivered,0,,84020.0,,,,,Sports,8502.0,199607.0,3161.73,0.15,,2,1,0.0348,,,3162.056573801182,3161.421253844828
,01/20/2022 22:00,01/04/2022 22:00,,Shipping on time,0,,59280.0,,Brazil,,,,1835.0,33.0,5960.58,0.109,,3,3,0.0341,,,5961.187517580788,5959.989477497025
1241.0,01/21/2022 00:00,01/28/2022 00:00,Second Class,Late delivery,0,PROCESSING,21446.0,,,,,Sports,9732.0,7.0,1724.83,,234.55,2,7,0.136,,,1724.9919977737682,1724.6333281108691
1242.0,01/21/2022 02:00,01/01/2022 02:00,,Shipping canceled,0,,47631.0,Consumer,France,USCA,Europe,,,16.0,4217.09,,-131.39,6,3,-0.0312,,,4217.510910895764,4216.679593916835
1243.0,01/21/2022 04:00,01/28/2022 04:00,,Pending,0,,41520.0,Corporate,,,Pacific Asia,,,23.0,,0.366,1163.5,6,7,0.2178,,,,
1244.0,01/21/2022 06:00,01/27/2022 06:00,,Shipping canceled,0,,,Consumer,,,Europe,,,4.0,1650.52,0.124,149.11,2,6,0.0903,,,1650.6977756359515,1650.3459378415262
1245.0,01/21/2022 08:00,01/27/2022 08:00,UNKNOWN,Delivered,0,,43796.0,Home Office,,USCA,,,,24.0,4636.85,0.181,-96.48,4,6,-0.0208,,,4637.322742143551,4636.385273341274
1246.0,01/21/2022 10:00,01/12/2022 10:00,First Class,Delivered,0,,97510.0,,,USCA,LATAM,,1645.0,46.0,48197724.24,,415.98,2,2,0.2897,,,48202544.00313383,48192904.46136846
1247.0,01/21/2022 12:00,01/28/2022 12:00,Road,Shipping canceled,0,,65506.0,Consumer,,,,Furniture,,1.0,36442967.41,0.242,43.89,2,7,0.1598,,,36446611.720566474,36439323.11664384
1248.0,01/21/2022 14:00,01/27/2022 14:00,Second Class,,0,,14704.0,,,Europe,LATAM,Clothing,,15.0,6120.29,,1934.12,3,6,0.316,,,6120.888856264153,6119.6739975962255
1249.0,01/21/2022 16:00,01/28/2022 16:00,Sea,Returned,0,,33340.0,,,LATAM,Pacific Asia,,,5.0,1565.02,,-75.5,6,7,-0.0482,,,1565.1719485316778,1564.88066066638
1250.0,01/21/2022 18:00,01/22/2022 18:00,Road,Returned,0,,68241.0,,,,,,,11.0,,0.363,,5,1,0.1839,,,,
1251.0,01/21/2022 20:00,01/23/2022 20:00,Standard Class,Pending,0,,24812.0,,Brazil,,,,,42.0,12305.15,,,5,2,0.1379,,,12306.37605436786,12303.922028235687
1252.0,01/21/2022 22:00,01/25/2022 22:00,UNKNOWN,Delivered,0,,17412.0,,India,,,,,26.0,1750.17,0.136,568.75,2,4,0.325,,,1750.3227040633117,1750.00069912353
1253.0,01/22/2022 00:00,01/27/2022 00:00,Second Class,Shipping canceled,0,,56272.0,Home Office,Brazil,Pacific Asia,,Books,,17.0,6208.09,0.254,128.61,3,5,0.0207,,,6208.710791950138,6207.486107766003
1254.0,01/22/2022 02:00,12/27/2021 02:00,,Returned,0,,33651.0,,Brazil,Pacific Asia,LATAM,,,41.0,12626.62,0.172,29154335.75,4,5,0.1683,,,12627.865522413742,12625.354067422777
,01/22/2022 04:00,01/03/2022 04:00,First Class,,0,SUSPECTED_FRAUD,11843.0,,,,,,2702.0,45.0,,,49094119.37,3,7,0.0189,,,,
1256.0,01/22/2022 06:00,01/23/2022 06:00,Road,,0,,72619.0,,,,,,3834.0,380316.0,1434.78,0.392,421.29,5,1,0.2936,,,1434.9350440844182,1434.6425867180583
1257.0,01/22/2022 08:00,12/31/2021 08:00,UNKNOWN,Late delivery,1,CLOSED,75356.0,,,,,Books,,25.0,2216.65,,186.17,4,2,0.084,,,2216.8732867867407,2216.427808175862
1258.0,01/22/2022 10:00,01/23/2022 10:00,Air,,0,PENDING,73909.0,,,LATAM,USCA,,3861.0,15.0,1069.0,0.399,,4,1,0.1301,,,1069.129232339911,1068.8957752239482
1259.0,01/22/2022 12:00,01/26/2022 12:00,N/A,Delivered,0,,,,,,,Books,,25.0,,,32.21,4,4,0.2251,,,,
,01/22/2022 14:00,01/24/2022 14:00,UNKNOWN,,1,,85027.0,,,,LATAM,,,37.0,,0.365,,6,2,0.0583,,,,
1261.0,01/22/2022 16:00,01/27/2022 16:00,N/A,,0,,18035.0,,United States,Africa,,,,-40.0,-52635.7,,,4,5,-0.0017,,,-52640.96905749261,-52630.44654506191
1262.0,01/22/2022 18:00,01/25/2022 18:00,Standard Class,Returned,0,,58652.0,,,,,,,910257.0,12271.53,,1577.41,5,3,0.1285,,,12272.75440251225,12270.31474759735
1263.0,01/22/2022 20:00,01/24/2022 20:00,,,0,CLOSED,96089.0,,,,Africa,Books,2616.0,38.0,17081041.83,0.265,369.01,4,2,0.0974,,,17082749.939489115,17079333.729752555
,01/22/2022 22:00,01/25/2022 22:00,,Delivered,0,CLOSED,82177.0,Home Office,,Europe,,,7732.0,30.0,6354.13,0.268,,2,3,0.0918,,,6354.760412643539,6353.503696615897
1265.0,01/23/2022 00:00,01/28/2022 00:00,N/A,???,0,,94729.0,,,,,,,38.0,16578262.96,0.342,,4,5,-0.0469,,,16579920.786443785,16576605.124717422
1266.0,01/23/2022 02:00,01/30/2022 02:00,N/A,Returned,0,PROCESSING,,Corporate,,USCA,Europe,,8025.0,638733.0,2108.43,,551.82,6,7,0.2617,,,2108.6521627737275,2108.223839263208
,01/23/2022 04:00,01/25/2022 04:00,,???,0,PENDING,48289.0,Home Office,,,USCA,,328.0,40.0,,0.403,,5,2,0.2459,,,,
1268.0,01/23/2022 06:00,01/25/2022 06:00,,,0,,28144.0,Home Office,,,LATAM,,,9.0,,0.316,,4,2,0.2316,,,,
1269.0,01/23/2022 08:00,01/15/2022 08:00,First Class,???,0,,99113.0,,India,Europe,,,,35.0,929.56,0.282,106.41,6,7,0.1145,,,929.6598886265863,929.4622461646462
1270.0,01/23/2022 10:00,01/30/2022 10:00,,Late delivery,0,,50088.0,Home Office,,,,,3163.0,-52.0,-408013.64,0.007,1110.54,6,7,0.1482,,,-408054.44558110414,-407972.82396383793
1271.0,01/23/2022 12:00,01/30/2022 12:00,N/A,???,0,,64717.0,,India,,,,,21.0,7892.68,,1700.89,6,7,0.2155,,,7893.464009137532,7891.88871846547
1272.0,01/23/2022 14:00,01/30/2022 14:00,N/A,,0,,25532.0,,France,,,,7856.0,27.0,4283.63,,1422.87,6,7,0.3322,,,4284.082639283865,4283.208835368475
1273.0,01/23/2022 16:00,01/25/2022 16:00,Road,???,0,,,,Brazil,LATAM,,,5278.0,31.0,939.99,,59.21,3,2,0.063,,,940.0855047879638,939.8877408293961
1274.0,01/23/2022 18:00,01/25/2022 18:00,Road,Pending,0,,59129.0,,,LATAM,,,1273.0,20.0,,0.402,,2,2,0.249,,,,
1275.0,01/23/2022 20:00,12/30/2021 20:00,Air,,0,PROCESSING,84769.0,Home Office,France,Europe,,,,24.0,5494.43,0.327,1076.8,4,5,0.196,,,5494.971973356192,5493.876842056961
1276.0,01/23/2022 22:00,01/01/2022 22:00,Air,,0,,56448.0,,United States,Pacific Asia,Europe,,,-454.0,-74864.15,0.285,2398.77,3,6,0.2039,,,-74871.6430853716,-74856.66507347587
,01/24/2022 00:00,01/30/2022 00:00,First Class,,0,,,,,,,,,37.0,15103209.7,0.056,-51.8,2,6,-0.0125,,,15104720.016245585,15101699.383863475
1278.0,01/24/2022 02:00,01/02/2022 02:00,,,0,,33511.0,Consumer,India,,,,,942259.0,14411926.56,,988.15,5,7,0.2555,,,14413367.75167695,14410485.395442633
,01/24/2022 04:00,01/31/2022 04:00,N/A,,0,,63312.0,,,,,,,44.0,3662.45,0.329,418.66,2,7,0.1143,,,3662.813255666988,3662.078976822712
1280.0,01/24/2022 06:00,01/26/2022 06:00,First Class,Pending,0,,53760.0,,,,,,5628.0,42.0,16708.29,0.139,1366.88,2,2,0.0818,,,16709.950934490542,16706.61976524675
1281.0,01/24/2022 08:00,01/27/2022 08:00,N/A,Returned,0,,,,Brazil,LATAM,Europe,,,36.0,14435.94,,39451513.92,2,3,0.123,,,14437.393030142792,14434.50919701497
1282.0,01/24/2022 10:00,01/28/2022 10:00,Sea,Late delivery,0,,64328.0,Corporate,Germany,,,,,802010.0,960.87,0.309,287.08,4,4,0.2988,,,960.967101220353,960.775433289966
1283.0,01/24/2022 12:00,01/27/2022 12:00,N/A,Pending,0,,70196.0,,,,LATAM,Clothing,,19.0,419.69,0.054,42845533.09,5,3,0.2113,,,419.74043264939246,419.64916985176103
,01/24/2022 14:00,01/30/2022 14:00,First Class,???,0,CANCELED,49127.0,,,,Europe,,,2.0,451.26,0.262,,6,6,-0.0462,,,451.30837752764336,451.2364986292464
,01/24/2022 16:00,01/30/2022 16:00,,,0,PROCESSING,90991.0,,,,USCA,,6841.0,128573.0,,,,5,6,0.0438,,,,
1286.0,01/24/2022 18:00,01/30/2022 18:00,,Returned,1,,30122.0,,,,,Sports,1017.0,28.0,31416006.58,0.011,,4,6,0.2279,,,31419148.18218814,31412865.001829848
,01/24/2022 20:00,01/25/2022 20:00,Air,Delivered,0,,43549.0,Consumer,,,Africa,Electronics,,17.0,2364.62,,,3,1,0.3002,,,2364.866316978917,2364.3781431886273
1288.0,01/24/2022 22:00,01/07/2022 22:00,First Class,,0,,,,,,Europe,,8663.0,341120.0,166.5,0.239,,3,6,0.1652,,,166.52966625278478,166.49278858680412
1289.0,01/25/2022 00:00,01/04/2022 00:00,,Shipping canceled,0,CLOSED,16471.0,,,LATAM,Europe,,,34.0,,0.032,128.68,5,3,0.1869,,,,
1290.0,01/25/2022 02:00,01/28/2022 02:00,UNKNOWN,Late delivery,0,CANCELED,,Home Office,,,Africa,Books,1897.0,111962.0,,0.318,99.78,2,3,0.0624,,,,
1291.0,01/25/2022 04:00,01/29/2022 04:00,UNKNOWN,,0,COMPLETE,25217.0,,,,,,5804.0,18.0,4648.6,0.036,28.05,2,4,0.006,,,4649.05496628776,4648.135819034665
