Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description
1138,01/12/2022 10:00,01/14/2022 10:00,Standard Class,Shipping canceled,0,CLOSED,72955,Consumer,India,,LATAM,Furniture,3379,18,786.54,0.251,150.87,2,2,0.1918,
1139,01/12/2022 12:00,01/18/2022 12:00,Standard Class,Shipping on time,0,PENDING,22061,Consumer,India,USCA,USCA,Clothing,3903,43,13659.94,0.112,2227.49,4,6,0.1631,
1140,01/12/2022 14:00,01/16/2022 14:00,Second Class,Late delivery,0,PENDING,63710,Corporate,,LATAM,Africa,Furniture,3453,22,8366.81,0.239,1427.9,4,4,0.1707,
1141,01/12/2022 16:00,01/16/2022 16:00,First Class,Late delivery,0,CANCELED,46204,Corporate,United States,Africa,Europe,Clothing,6258,25,1911.47,0.245,58.46,6,4,0.0306,Some desc
1142,01/12/2022 18:00,01/19/2022 18:00,Standard Class,Late delivery,0,COMPLETE,93494,Corporate,Brazil,Europe,Europe,Sports,3416,34,3283.76,0.186,117.42,4,7,0.0358,
1143,01/12/2022 20:00,01/15/2022 20:00,Standard Class,Shipping on time,0,COMPLETE,78646,Home Office,Germany,Pacific Asia,Europe,Electronics,6153,16,1374.07,0.434,-49.93,3,3,-0.0363,Some desc
1144,01/12/2022 22:00,01/18/2022 22:00,First Class,Late delivery,0,PROCESSING,94115,Home Office,India,USCA,LATAM,Clothing,2417,41,15783.78,0.022,3917.91,5,6,0.2482,Some desc
1145,01/13/2022 00:00,01/19/2022 00:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,38250,Consumer,India,LATAM,Europe,Electronics,8954,1,207.66,0.187,-0.01,6,6,-0.0,
1146,01/13/2022 02:00,01/17/2022 02:00,Second Class,Shipping on time,0,PENDING,69405,Consumer,United States,Africa,Africa,Clothing,9517,24,4236.45,0.386,774.68,6,4,0.1829,
1147,01/13/2022 04:00,01/16/2022 04:00,Same Day,Shipping on time,0,COMPLETE,66972,Corporate,,USCA,Europe,,138,30,7496.9,0.093,38.75,2,3,0.0052,
1148,01/13/2022 06:00,01/16/2022 06:00,Second Class,Advance shipping,0,CLOSED,32593,Home Office,India,Pacific Asia,Pacific Asia,Electronics,1134,12,3258.61,0.421,-76.19,4,3,-0.0234,
1149,01/13/2022 08:00,01/20/2022 08:00,Second Class,Advance shipping,0,PENDING,39488,Home Office,Brazil,USCA,LATAM,Sports,1108,39,702.01,0.191,114.73,6,7,0.1634,Some desc
1150,01/13/2022 10:00,01/16/2022 10:00,Same Day,Late delivery,0,SUSPECTED_FRAUD,70737,Consumer,France,Africa,Africa,Electronics,1909,4,309.39,0.07,92.58,6,3,0.2992,
1151,01/13/2022 12:00,01/18/2022 12:00,Second Class,Shipping on time,0,COMPLETE,23239,Corporate,,,Europe,Sports,7888,32,5951.86,0.042,549.99,5,5,0.0924,
1152,01/13/2022 14:00,01/14/2022 14:00,Second Class,Shipping on time,0,CANCELED,46002,Corporate,Germany,Europe,Pacific Asia,Electronics,2544,32,6730.65,0.147,2138.27,2,1,0.3177,Some desc
1153,01/13/2022 16:00,01/16/2022 16:00,Same Day,Shipping on time,0,CLOSED,76724,Consumer,,Africa,USCA,,5876,39,1403.24,0.414,-64.38,3,3,-0.0459,
1154,01/13/2022 18:00,01/20/2022 18:00,Standard Class,Late delivery,0,CLOSED,85704,Home Office,United States,LATAM,LATAM,Clothing,2591,11,2837.87,0.423,386.79,6,7,0.1363,Some desc
1155,01/13/2022 20:00,01/17/2022 20:00,First Class,Advance shipping,0,PROCESSING,63037,Consumer,Brazil,LATAM,USCA,Books,718,8,2035.07,0.253,17.72,2,4,0.0087,
1156,01/13/2022 22:00,01/19/2022 22:00,First Class,Advance shipping,0,PENDING,70244,Home Office,France,USCA,,Sports,930,29,12810.39,0.053,977.59,5,6,0.0763,
1157,01/14/2022 00:00,01/16/2022 00:00,Same Day,Late delivery,0,SUSPECTED_FRAUD,84290,Corporate,France,LATAM,Africa,Furniture,9430,48,17961.91,0.205,-727.59,4,2,-0.0405,Some desc
1158,01/14/2022 02:00,01/20/2022 02:00,Same Day,Late delivery,0,SUSPECTED_FRAUD,30802,Corporate,France,LATAM,,Clothing,5624,39,8192.51,0.188,-293.79,5,6,-0.0359,
1159,01/14/2022 04:00,01/21/2022 04:00,Same Day,Late delivery,0,CLOSED,71105,Consumer,United States,USCA,,Clothing,6538,11,4210.88,0.104,990.09,5,7,0.2351,
1160,01/14/2022 06:00,01/21/2022 06:00,Second Class,Shipping on time,0,CLOSED,76219,Consumer,France,,Pacific Asia,Furniture,1961,20,7142.41,0.034,1512.88,2,7,0.2118,Some desc
1161,01/14/2022 08:00,01/18/2022 08:00,Standard Class,Late delivery,0,PENDING,83546,Corporate,India,Africa,,Sports,4910,14,2126.55,0.172,70.89,2,4,0.0333,
1162,01/14/2022 10:00,01/19/2022 10:00,First Class,Shipping canceled,0,PROCESSING,64738,Home Office,Brazil,Pacific Asia,Pacific Asia,,6609,39,10733.38,0.167,3332.28,3,5,0.3105,Some desc
1163,01/14/2022 12:00,01/21/2022 12:00,Standard Class,Late delivery,0,PROCESSING,23945,Corporate,United States,Europe,Pacific Asia,Clothing,7817,26,8463.64,0.317,1905.93,6,7,0.2252,
1164,01/14/2022 14:00,01/20/2022 14:00,Standard Class,Advance shipping,0,CLOSED,14544,Consumer,France,Pacific Asia,LATAM,Sports,6601,22,6937.86,0.177,586.04,6,6,0.0845,Some desc
1165,01/14/2022 16:00,01/21/2022 16:00,First Class,Shipping canceled,0,PROCESSING,65311,Consumer,Brazil,Pacific Asia,,Sports,5999,1,354.02,0.006,40.03,5,7,0.1131,
1166,01/14/2022 18:00,01/15/2022 18:00,Unknown,Shipping canceled,0,CLOSED,34915,Consumer,India,Africa,Europe,,6281,32,3641.49,0.009,244.06,3,1,0.067,
1167,01/14/2022 20:00,01/18/2022 20:00,Second Class,Late delivery,0,PROCESSING,43063,Corporate,Germany,LATAM,Europe,Books,3795,22,6330.26,0.309,1786.65,6,4,0.2822,
1168,01/14/2022 22:00,01/20/2022 22:00,Same Day,Shipping on time,0,PROCESSING,51568,Consumer,India,LATAM,,Clothing,7020,2,278.22,0.297,41.06,5,6,0.1476,Some desc
1169,01/15/2022 00:00,01/21/2022 00:00,Same Day,Shipping on time,0,CLOSED,77184,Home Office,United States,,USCA,Clothing,3036,10,2913.18,1.713,12.01,3,6,0.0041,
1170,01/15/2022 02:00,01/17/2022 02:00,Second Class,Advance shipping,0,CANCELED,41891,Consumer,India,Pacific Asia,,Furniture,7223,36,7476.72,0.39,229.43,5,2,0.0307,Some desc
1171,01/15/2022 04:00,01/20/2022 04:00,First Class,Late delivery,0,CANCELED,62207,Corporate,,,LATAM,Books,4588,37,6754.28,0.298,463.56,4,5,0.0686,
1172,01/15/2022 06:00,01/17/2022 06:00,First Class,Shipping canceled,0,COMPLETE,54809,Corporate,Brazil,,Africa,,5811,25,2023.99,0.069,225.19,4,2,0.1113,
1173,01/15/2022 08:00,01/16/2022 08:00,Second Class,Late delivery,0,COMPLETE,14876,Consumer,United States,Europe,,Books,4804,38,11592.24,0.129,2168.4,3,1,0.1871,
1174,01/15/2022 10:00,01/16/2022 10:00,Second Class,Shipping canceled,0,PENDING,72226,Home Office,India,,Africa,Clothing,5726,37,2648.74,0.438,889.09,5,1,0.3357,
1175,01/15/2022 12:00,01/22/2022 12:00,Economy,Late delivery,0,PENDING,58018,Consumer,France,LATAM,LATAM,Furniture,7148,31,3453.59,0.183,189.16,3,7,0.0548,
1176,01/15/2022 14:00,01/17/2022 14:00,Same Day,Shipping canceled,0,PENDING,29866,Consumer,France,Pacific Asia,Africa,Books,2881,11,665.61,0.107,54.15,6,2,0.0814,
1177,01/15/2022 16:00,01/19/2022 16:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,76985,Corporate,Brazil,USCA,LATAM,Electronics,4782,21,5003.64,0.236,-202.24,2,4,-0.0404,
1178,01/15/2022 18:00,01/17/2022 18:00,First Class,Shipping canceled,1,CANCELED,18973,Corporate,United States,Europe,Europe,,4090,41,2349.83,0.092,232.68,3,2,0.099,
1179,01/15/2022 20:00,01/22/2022 20:00,Standard Class,Shipping canceled,0,COMPLETE,33650,Corporate,Germany,Europe,USCA,Sports,281,16,1812.27,0.356,398.76,2,7,0.22,Some desc
1180,01/15/2022 22:00,01/22/2022 22:00,First Class,Late delivery,0,SUSPECTED_FRAUD,31510,Corporate,,LATAM,Africa,,8534,33,9449.03,0.357,3167.55,3,7,0.3352,
1181,01/16/2022 00:00,01/21/2022 00:00,First Class,Late delivery,0,PENDING,68906,Home Office,Germany,LATAM,Africa,Books,6877,41,6016.04,0.36,1480.4,5,5,0.2461,
1182,01/16/2022 02:00,01/22/2022 02:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,99096,Corporate,France,USCA,Africa,Books,546,27,8729.02,0.278,-24.45,6,6,-0.0028,Some desc
1183,01/16/2022 04:00,01/17/2022 04:00,First Class,Advance shipping,0,PENDING,85682,Corporate,India,,USCA,Books,789,25,4280.91,2.263,1310.02,2,1,0.306,
1184,01/16/2022 06:00,01/23/2022 06:00,Second Class,Shipping on time,0,COMPLETE,22452,Home Office,Germany,Africa,Europe,Clothing,9271,10,799.6,0.145,228.26,3,7,0.2855,Some desc
1185,01/16/2022 08:00,01/19/2022 08:00,Same Day,Advance shipping,1,COMPLETE,15865,Corporate,Brazil,LATAM,USCA,Electronics,8477,25,5757.48,0.395,147.44,2,3,0.0256,Some desc
1186,01/16/2022 10:00,01/19/2022 10:00,Second Class,Late delivery,0,CLOSED,81013,Corporate,,,,,7319,3,504.79,0.065,163.42,6,3,0.3237,
1187,01/16/2022 12:00,01/18/2022 12:00,First Class,Late delivery,0,SUSPECTED_FRAUD,62021,Corporate,,Pacific Asia,,Clothing,7111,6,2566.69,0.115,604.81,4,2,0.2356,
1188,01/16/2022 14:00,01/23/2022 14:00,Same Day,Shipping canceled,0,CANCELED,42282,Corporate,,Europe,USCA,Books,8427,27,2011.95,0.447,529.4,3,7,0.2631,
1189,01/16/2022 16:00,01/18/2022 16:00,Second Class,Shipping on time,0,COMPLETE,89883,Corporate,,Pacific Asia,USCA,Clothing,6018,11,2573.93,0.432,344.02,5,2,0.1337,Some desc
1190,01/16/2022 18:00,01/23/2022 18:00,Standard Class,Late delivery,0,PENDING,26053,Home Office,India,LATAM,LATAM,Electronics,156,18,3466.5,0.228,104.94,2,7,0.0303,
1191,01/16/2022 20:00,01/22/2022 20:00,First Class,Late delivery,0,CLOSED,21377,Consumer,,USCA,USCA,Clothing,4595,18,5884.95,0.225,1586.83,5,6,0.2696,Some desc
1192,01/16/2022 22:00,01/22/2022 22:00,First Class,Late delivery,0,CANCELED,54976,Consumer,France,Africa,Europe,Furniture,3377,24,2172.8,0.053,306.32,2,6,0.141,Some desc
1193,01/17/2022 00:00,01/18/2022 00:00,Same Day,Shipping on time,0,SUSPECTED_FRAUD,34232,Corporate,France,USCA,Europe,Clothing,1803,35,7840.88,0.297,2642.16,4,1,0.337,Some desc
1194,01/17/2022 02:00,01/23/2022 02:00,Same Day,Advance shipping,0,COMPLETE,30905,Corporate,India,Europe,LATAM,Electronics,8607,22,1323.86,0.014,15.0,2,6,0.0113,Some desc
1195,01/17/2022 04:00,01/24/2022 04:00,First Class,Advance shipping,0,COMPLETE,66332,Consumer,France,Europe,LATAM,,6583,42,14565.77,0.141,1342.4,3,7,0.0922,
1196,01/17/2022 06:00,01/20/2022 06:00,Same Day,Late delivery,0,PROCESSING,37431,Home Office,United States,Pacific Asia,,,9028,24,2370.72,0.188,578.97,5,3,0.2442,
1197,01/17/2022 08:00,01/21/2022 08:00,Second Class,Shipping on time,0,COMPLETE,62665,Corporate,France,Pacific Asia,Pacific Asia,Books,1183,49,6348.28,0.402,1135.79,4,4,0.1789,Some desc
1198,01/17/2022 10:00,01/18/2022 10:00,Same Day,Late delivery,0,PROCESSING,61018,Home Office,United States,Pacific Asia,USCA,Clothing,9755,49,9111.87,0.436,1123.58,4,1,0.1233,Some desc
1199,01/17/2022 12:00,01/21/2022 12:00,Standard Class,Shipping canceled,1,CLOSED,81404,Corporate,Brazil,Africa,Africa,Furniture,6084,21,2852.78,0.438,657.98,5,4,0.2306,
1200,01/17/2022 14:00,01/22/2022 14:00,Express,Late delivery,0,CLOSED,97837,Corporate,India,USCA,Africa,Clothing,5724,38,9513.02,0.359,2314.9,6,5,0.2433,Some desc
1201,01/17/2022 16:00,01/20/2022 16:00,First Class,Advance shipping,0,COMPLETE,66614,Home Office,Germany,LATAM,Africa,Furniture,1914,-4,6916.26,0.13,1251.29,3,3,0.1809,
1202,01/17/2022 18:00,01/23/2022 18:00,First Class,Late delivery,0,PROCESSING,35824,Consumer,Brazil,LATAM,Pacific Asia,Sports,6279,43,2930.84,0.02,227.55,6,6,0.0776,
1203,01/17/2022 20:00,01/18/2022 20:00,Same Day,Shipping on time,0,PENDING,61825,Consumer,India,LATAM,LATAM,,6008,38,11908.85,1.402,2352.04,2,1,0.1975,Some desc
1204,01/17/2022 22:00,01/22/2022 22:00,First Class,Late delivery,0,COMPLETE,53409,Home Office,India,LATAM,Europe,Electronics,7046,17,3159.64,0.134,531.13,6,5,0.1681,
1205,01/18/2022 00:00,01/23/2022 00:00,Same Day,Advance shipping,0,CANCELED,50666,Home Office,United States,Pacific Asia,,Furniture,1596,16,3394.04,0.295,913.21,6,5,0.2691,
1206,01/18/2022 02:00,01/20/2022 02:00,First Class,Late delivery,0,COMPLETE,41036,Consumer,United States,USCA,LATAM,Books,6396,44,4112.35,0.167,869.28,4,2,0.2114,Some desc
1207,01/18/2022 04:00,01/21/2022 04:00,Standard Class,Late delivery,1,PENDING,17042,Corporate,France,,Africa,Electronics,1035,27,3467.98,0.401,515.72,2,3,0.1487,
1208,01/18/2022 06:00,01/20/2022 06:00,Second Class,Advance shipping,0,PENDING,32195,Corporate,France,Pacific Asia,Africa,Furniture,803,35,11924.35,0.168,-507.0,4,2,-0.0425,
1209,01/18/2022 08:00,01/23/2022 08:00,Second Class,Advance shipping,0,CANCELED,63197,Home Office,United States,USCA,LATAM,Books,4761,34,13079.97,0.17,219.43,3,5,0.0168,
1210,01/18/2022 10:00,01/23/2022 10:00,Standard Class,Advance shipping,0,PROCESSING,16354,Corporate,United States,LATAM,Europe,,1274,9,2781.27,0.342,235.4,4,5,0.0846,Some desc
1211,01/18/2022 12:00,01/22/2022 12:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,24096,Corporate,India,Europe,Africa,Sports,7125,12,3096.36,0.266,590.02,3,4,0.1906,Some desc
1212,01/18/2022 14:00,01/20/2022 14:00,Unknown,Late delivery,0,SUSPECTED_FRAUD,61334,Home Office,United States,LATAM,LATAM,,4877,45,1754.69,0.115,468.4,2,2,0.2669,Some desc
1213,01/18/2022 16:00,01/20/2022 16:00,Standard Class,Shipping canceled,0,PENDING,99625,Home Office,Germany,,USCA,Books,2460,14,2180.49,1.866,728.24,6,2,0.334,
1214,01/18/2022 18:00,01/24/2022 18:00,Second Class,Shipping canceled,0,PENDING,25022,Consumer,United States,LATAM,Pacific Asia,Clothing,2797,43,3230.41,0.253,613.53,6,6,0.1899,
1215,01/18/2022 20:00,01/22/2022 20:00,First Class,Advance shipping,0,PENDING,17064,Corporate,Brazil,USCA,LATAM,Clothing,5026,18,6009.39,0.047,1451.49,4,4,0.2415,Some desc
1216,01/18/2022 22:00,01/22/2022 22:00,First Class,Shipping canceled,0,PENDING,41467,Consumer,Brazil,USCA,Africa,Clothing,6021,42,2816.32,0.21,559.25,6,4,0.1986,Some desc
1217,01/19/2022 00:00,01/22/2022 00:00,Standard Class,Shipping canceled,0,COMPLETE,16814,Consumer,Germany,USCA,LATAM,Furniture,8008,29,8322.54,0.413,1016.27,6,3,0.1221,
1218,01/19/2022 02:00,01/26/2022 02:00,First Class,Late delivery,0,CANCELED,90652,Home Office,France,LATAM,Africa,Electronics,5770,5,458.38,0.095,88.87,6,7,0.1939,
1219,01/19/2022 04:00,01/21/2022 04:00,First Class,Shipping on time,0,COMPLETE,80858,Corporate,United States,Pacific Asia,Africa,Electronics,5538,14,353.87,0.187,39.02,6,2,0.1103,
1220,01/19/2022 06:00,01/25/2022 06:00,First Class,Late delivery,0,COMPLETE,20510,Home Office,Germany,USCA,USCA,Sports,6105,47,17397.64,0.124,2287.02,2,6,0.1315,
1221,01/19/2022 08:00,01/25/2022 08:00,Standard Class,Late delivery,0,CLOSED,19104,Home Office,Brazil,Africa,Pacific Asia,Electronics,6010,11,876.49,0.242,275.57,5,6,0.3144,Some desc
1222,01/19/2022 10:00,01/21/2022 10:00,First Class,Advance shipping,0,PROCESSING,58684,Consumer,United States,Europe,Europe,Furniture,3554,12,113.7,2.04,19.96,6,2,0.1755,Some desc
1223,01/19/2022 12:00,01/20/2022 12:00,Second Class,Late delivery,0,CLOSED,46456,Corporate,India,USCA,Europe,,2279,8,1903.15,0.139,-18.72,2,1,-0.0098,
1224,01/19/2022 14:00,01/21/2022 14:00,First Class,Advance shipping,0,CLOSED,72407,Consumer,India,Europe,Europe,Sports,5304,30,9089.44,0.375,1449.82,2,2,0.1595,Some desc
1225,01/19/2022 16:00,01/21/2022 16:00,Standard Class,Advance shipping,0,PENDING,93473,Home Office,,LATAM,USCA,Clothing,1332,-4,3424.26,0.377,1134.47,3,2,0.3313,Some desc
1226,01/19/2022 18:00,01/25/2022 18:00,First Class,Shipping on time,0,PROCESSING,40073,Home Office,,Pacific Asia,LATAM,Sports,2493,46,8420.92,0.117,-84.06,6,6,-0.01,
1227,01/19/2022 20:00,01/23/2022 20:00,First Class,Late delivery,0,PENDING,80908,Home Office,France,Africa,LATAM,Furniture,1575,44,3511.41,0.348,1188.52,6,4,0.3385,Some desc
1228,01/19/2022 22:00,01/23/2022 22:00,Unknown,Shipping canceled,0,SUSPECTED_FRAUD,39964,Home Office,Brazil,Africa,Africa,Clothing,4952,44,6866.9,0.445,2369.47,4,4,0.3451,
1229,01/20/2022 00:00,01/24/2022 00:00,Second Class,Shipping canceled,0,COMPLETE,30955,Consumer,Brazil,Africa,LATAM,Sports,9729,45,4234.02,0.429,737.93,6,4,0.1743,Some desc
1230,01/20/2022 02:00,01/27/2022 02:00,First Class,Advance shipping,0,PROCESSING,97351,Consumer,Brazil,LATAM,USCA,Sports,8762,28,6060.39,0.273,502.86,2,7,0.083,Some desc
1231,01/20/2022 04:00,01/27/2022 04:00,Second Class,Shipping canceled,0,PROCESSING,32592,Home Office,Brazil,LATAM,USCA,Electronics,957,41,9232.78,0.068,-429.75,6,7,-0.0465,
1232,01/20/2022 06:00,01/21/2022 06:00,Standard Class,Advance shipping,0,CLOSED,22894,Corporate,United States,Africa,Pacific Asia,Books,8229,32,14070.73,0.054,-616.27,6,1,-0.0438,Some desc
1233,01/20/2022 08:00,01/26/2022 08:00,Second Class,Advance shipping,0,CLOSED,63303,Corporate,India,USCA,,Books,1599,7,2073.83,0.12,218.25,6,6,0.1052,Some desc
1234,01/20/2022 10:00,01/23/2022 10:00,Second Class,Shipping on time,0,SUSPECTED_FRAUD,63606,Consumer,Brazil,USCA,LATAM,Sports,9113,2,499.92,0.271,131.59,3,3,0.2632,
1235,01/20/2022 12:00,01/26/2022 12:00,Same Day,Late delivery,0,PROCESSING,53779,Consumer,United States,USCA,Pacific Asia,Electronics,2136,5,1015.15,0.174,331.9,5,6,0.3269,Some desc
1236,01/20/2022 14:00,01/27/2022 14:00,Second Class,Advance shipping,0,COMPLETE,17851,Consumer,Brazil,,Pacific Asia,Books,1346,17,1805.67,0.315,21.51,3,7,0.0119,
1237,01/20/2022 16:00,01/24/2022 16:00,Second Class,Advance shipping,0,CANCELED,20507,Home Office,India,Pacific Asia,LATAM,Books,7899,25,2586.61,0.355,375.32,4,4,0.1451,Some desc
1238,01/20/2022 18:00,01/25/2022 18:00,Unknown,Shipping on time,1,PROCESSING,78191,Consumer,United States,Africa,Pacific Asia,Furniture,8347,32,7483.75,0.081,1127.73,6,5,0.1507,Some desc
1239,01/20/2022 20:00,01/24/2022 20:00,First Class,Late delivery,0,CLOSED,24278,Home Office,India,,Europe,Clothing,4039,26,1541.8,0.407,157.45,4,4,0.1021,Some desc
1240,01/20/2022 22:00,01/21/2022 22:00,Same Day,Late delivery,0,PROCESSING,34834,Home Office,France,USCA,Africa,Sports,5510,18,1235.61,0.027,205.09,5,1,0.166,
1241,01/21/2022 00:00,01/22/2022 00:00,Standard Class,Advance shipping,0,CANCELED,82259,Corporate,France,USCA,Europe,Sports,7929,36,6004.47,0.119,1921.48,4,1,0.32,Some desc
1242,01/21/2022 02:00,01/24/2022 02:00,Standard Class,Late delivery,0,PENDING,40451,Consumer,Germany,Pacific Asia,USCA,Furniture,8542,43,1894.17,0.367,237.55,2,3,0.1254,Some desc
1243,01/21/2022 04:00,01/27/2022 04:00,Second Class,Late delivery,1,COMPLETE,41030,Consumer,Brazil,Pacific Asia,,Sports,4246,11,1202.67,0.083,6.15,2,6,0.0051,
1244,01/21/2022 06:00,01/24/2022 06:00,Standard Class,Late delivery,0,COMPLETE,92463,Consumer,United States,Pacific Asia,LATAM,Clothing,7867,13,3160.64,0.099,683.27,5,3,0.2162,Some desc
1245,01/21/2022 08:00,01/25/2022 08:00,Same Day,Late delivery,0,PROCESSING,81910,Corporate,,Europe,Europe,Books,7967,46,10221.76,0.439,-382.81,3,4,-0.0375,Some desc
1246,01/21/2022 10:00,01/25/2022 10:00,Standard Class,Late delivery,0,PROCESSING,73754,Home Office,India,LATAM,Pacific Asia,Clothing,7948,48,3286.9,0.411,1071.68,3,4,0.326,
1247,01/21/2022 12:00,01/24/2022 12:00,First Class,Late delivery,0,CLOSED,27084,Home Office,France,Africa,Europe,Furniture,8964,16,4025.85,0.366,1312.25,2,3,0.326,Some desc
1248,01/21/2022 14:00,01/25/2022 14:00,Standard Class,Shipping on time,0,CLOSED,35608,Home Office,France,,Pacific Asia,Books,8376,25,292.5,0.078,-3.84,6,4,-0.0131,
1249,01/21/2022 16:00,01/26/2022 16:00,Same Day,Advance shipping,0,CANCELED,63948,Corporate,,Africa,Africa,Books,4527,29,12794.77,0.115,2179.65,2,5,0.1704,Some desc
1250,01/21/2022 18:00,01/27/2022 18:00,Standard Class,Advance shipping,0,SUSPECTED_FRAUD,85488,Corporate,France,LATAM,LATAM,Electronics,3217,32,7463.26,0.106,2007.29,4,6,0.269,Some desc
1251,01/21/2022 20:00,01/27/2022 20:00,Standard Class,Shipping canceled,0,CANCELED,55459,Corporate,,Europe,USCA,Electronics,9864,43,9464.83,0.085,1285.62,3,6,0.1358,Some desc
1252,01/21/2022 22:00,01/27/2022 22:00,Second Class,Late delivery,0,CANCELED,76932,Corporate,Germany,Pacific Asia,Europe,,4518,6,1104.71,0.437,156.33,6,6,0.1415,
1253,01/22/2022 00:00,01/26/2022 00:00,First Class,Late delivery,0,CANCELED,39374,Corporate,United States,LATAM,Africa,Sports,9334,26,5777.05,0.075,1953.11,5,4,0.3381,
1254,01/22/2022 02:00,01/27/2022 02:00,Standard Class,Late delivery,0,COMPLETE,42895,Home Office,France,Pacific Asia,Pacific Asia,Electronics,9970,11,1511.71,0.336,63.8,2,5,0.0422,Some desc
1255,01/22/2022 04:00,01/24/2022 04:00,Second Class,Late delivery,0,PROCESSING,64771,Corporate,Brazil,USCA,LATAM,Sports,252,37,6819.15,0.023,1094.64,5,2,0.1605,Some desc
1256,01/22/2022 06:00,01/24/2022 06:00,First Class,Late delivery,0,SUSPECTED_FRAUD,61015,Consumer,Brazil,Africa,Pacific Asia,Sports,1495,30,11076.53,0.245,-44.45,2,2,-0.004,
1257,01/22/2022 08:00,01/29/2022 08:00,Second Class,Late delivery,0,COMPLETE,21208,Consumer,India,USCA,,Electronics,5684,37,15452.46,0.032,1096.75,4,7,0.071,
1258,01/22/2022 10:00,01/27/2022 10:00,First Class,Shipping canceled,0,COMPLETE,44972,Consumer,India,LATAM,,,970,45,11096.4,0.028,3221.97,3,5,0.2904,
1259,01/22/2022 12:00,01/23/2022 12:00,Standard Class,Advance shipping,1,CLOSED,87081,Home Office,United States,Pacific Asia,USCA,Clothing,6604,39,14642.93,0.104,3464.22,5,1,0.2366,
1260,01/22/2022 14:00,01/25/2022 14:00,Standard Class,Shipping canceled,1,PROCESSING,58012,Consumer,,Africa,Pacific Asia,,212,42,1929.5,0.417,375.87,4,3,0.1948,Some desc
1261,01/22/2022 16:00,01/29/2022 16:00,Second Class,Shipping canceled,1,COMPLETE,76903,Consumer,United States,Europe,Africa,Furniture,8446,40,7617.12,0.287,-33.85,4,7,-0.0044,Some desc
1262,01/22/2022 18:00,01/23/2022 18:00,Standard Class,Shipping canceled,0,PROCESSING,84386,Consumer,India,USCA,Africa,Electronics,4338,31,4993.35,0.293,1449.47,6,1,0.2903,
1263,01/22/2022 20:00,01/26/2022 20:00,Standard Class,Shipping canceled,0,PENDING,35827,Corporate,United States,LATAM,USCA,Books,6765,20,2872.0,0.134,198.87,4,4,0.0692,
1264,01/22/2022 22:00,01/28/2022 22:00,Second Class,Shipping on time,0,PENDING,31134,Home Office,,Pacific Asia,Pacific Asia,Clothing,4704,17,5266.44,0.326,863.66,3,6,0.164,Some desc
1265,01/23/2022 00:00,01/30/2022 00:00,Standard Class,Shipping canceled,0,PENDING,62213,Home Office,United States,Pacific Asia,Pacific Asia,Sports,6912,18,5202.66,0.307,225.74,4,7,0.0434,
